Kategori Risiko,Premi Asuransi
2,3098700.0
2,3137550.0
2,3153750.0
2,4952400.0
2,6473850.0
2,3615750.0
2,3599100.0
2,3975299.9999999995
2,3995250.0000000005
1,3718200.0
1,3755400.0
0,1186950.0
0,1210650.0
2,5345550.0
2,5479200.0
2,5396850.0
2,4210650.0
2,4294950.0
2,4316400.0
2,4445100.0
2,4556250.0
2,6555600.0
2,3883950.0
2,4664700.0
2,4876950.0
2,4710300.0
2,3736500.0
2,3872850.0
2,3650550.0
1,4088699.9999999995
2,3617250.0
2,3762150.0
2,4819650.0
1,3945449.9999999995
1,3899700.0000000005
1,4007550.0000000005
1,5240250.0
1,5240250.0
1,5266350.0
1,4456500.0
1,4456500.0
1,4478700.0
2,3268950.0
2,3350700.0
2,6534600.0
2,3594750.0
2,3684600.0
2,3610800.0
2,3028200.0
2,3119250.0
2,3290100.0
2,3055350.0
1,5048400.0
2,3768150.0
2,3918900.0
2,2873250.0
1,3416700.0
2,4609950.0
2,4748550.0
2,4701300.0
1,4728900.0
1,4776300.0
2,3057000.0
2,4863300.0
2,5412600.0
2,7597050.0
1,3599700.0
1,3635850.0
2,3401400.0
2,3367350.0
2,4765950.0
2,4837800.0
2,6531150.0
2,4406100.0
2,4560150.0
2,4993350.0
2,3330150.0
2,3913200.0
2,5298750.0
2,6555450.0
2,5787750.0
2,5702850.0
2,4166699.9999999995
2,4312500.0
2,4247250.0
2,4247250.0
2,4268550.0
2,4531500.0
2,4825800.0
2,5260200.0
2,3047550.0
2,4657650.0
2,10121850.0
2,3851850.0000000005
2,3851850.0000000005
2,4508850.0
2,3075750.0
2,3168000.0
2,3179100.0
2,3274350.0
2,3999749.9999999995
2,4119600.0
2,3771900.0
2,3885000.0
2,632400.0
1,3618600.0
1,2784600.0
2,3202800.0
1,5103300.0
1,5358300.0
2,3152850.0
2,3279150.0
2,4743000.0
2,5573250.0
0,1668300.0
0,1684950.0
2,4088400.0
2,4231500.0
2,4150050.0000000005
2,4253850.0
2,3962400.0000000005
2,3273750.0
2,3293700.0
0,2139300.0
0,2235450.0
0,2280150.0
2,5341800.0
2,3391200.0
2,4080600.0000000005
2,3277200.0
2,3375450.0
1,4540950.0
1,5175450.0
1,4377600.0
1,3403800.0
1,3437850.0
2,3654600.0
2,5180250.0
2,6304950.0
2,6399450.0
1,3114450.0
1,3145650.0
2,4410150.0
2,4829100.0
2,4950150.0
1,3928950.0
2,3943650.0000000005
0,1764450.0
0,1782300.0
2,3142500.0
2,3268350.0
2,6937050.0
2,7145100.0
2,3433350.0
2,3519150.0
2,3786150.0
2,3338550.0
2,4553850.0
2,4940850.0
2,5202300.0
2,4173900.0
2,4299000.0
2,4320600.0
2,1875000.0
1,5708550.0
1,6222300.0
2,6820350.0
2,3381750.0
2,4870350.0
2,4870350.0
2,4505700.0
2,4694250.0
2,6656400.0
2,6335850.0
2,6367500.0
2,3853950.0
2,4428150.0
2,4583100.0
2,4605900.0
2,4204050.0
2,5575200.0
2,5686500.0
2,5082900.0
2,5184750.0
2,7461150.0
2,7782750.0
2,4155299.9999999995
2,4719600.0
2,4885050.0
2,5007150.0
2,5032200.0
2,7094100.0
2,3689850.0
2,4041600.0
2,3787650.0
2,3920099.9999999995
2,4235700.0
2,4384050.0
2,4405950.0
2,4417200.0
2,4417200.0
2,4748700.0
2,5224950.0
2,5224950.0
2,5663100.0
2,6440400.0
1,4863450.0
1,6460800.0
1,3136350.0
1,3152100.0
1,3168000.0
2,4676700.0
2,4699950.0
2,4676250.0
2,4841700.0
2,4841700.0
2,4841700.0
2,3280050.0
2,3296700.0
2,5532900.0
2,5948100.0
2,6453600.0
2,2801850.0
2,3401400.0
2,3541500.0
2,3616350.0
1,5798100.0
1,5827200.0
2,3828750.0
2,3943650.0000000005
2,3715500.0
0,1908900.0
0,1918800.0
0,1471200.0
0,1486050.0
2,4839000.0
2,4839000.0
2,4863300.0
2,10640850.0
2,4975200.0
1,5771550.0
1,4414200.0
2,5403900.0
2,5512200.0
2,5622600.0
2,5561400.0
2,5728050.0
2,4077900.0
2,4159800.0
2,4180649.9999999995
2,4172100.0
2,5396250.0
2,5396100.0
2,7225800.0
2,7297950.0
2,3500250.0
2,3486900.0
2,3504300.0
2,4458750.0
2,4145250.0000000005
2,4145099.9999999995
2,4721550.0
2,5041350.0
2,4891500.0
2,5033400.0
2,4553250.0
2,7027050.0
2,4553250.0
2,4885650.0
2,3391650.0
2,3493200.0
2,3510750.0
2,5200050.0
2,5252250.0
2,4539150.0
2,4697850.0
2,4697850.0
0,1719600.0
0,1745250.0
0,1762650.0
2,3466650.0
2,3726600.0
2,3745500.0
2,11449800.0
2,12251400.0
2,12312750.0
2,8728500.0
2,4296150.0
2,4360350.0
2,4360350.0
2,2937300.0
2,3054750.0
2,4123200.0
2,4164450.0
1,3063450.0
1,3094200.0
1,5296500.0
2,4933650.0
2,5056800.0
2,4981050.0
2,4865250.0
2,4938150.0
2,7902149.999999999
2,2608800.0
2,4781700.0
2,4781700.0
2,4781700.0
2,3523200.0
2,7075350.0
2,3739050.0
1,3661800.0
1,3698400.0
2,4938900.0
1,1994550.0
1,5043450.0
0,3720750.0
1,5291250.0
1,5344200.0
2,4495800.0
2,3675300.0
2,6424350.0
2,6424350.0
2,4268850.0
2,4311900.0
2,4268850.0
2,4666200.0
2,3499950.0
2,3569700.0
2,8261400.0
1,6831150.0
1,8607150.0
1,9382050.0
2,3419250.0
2,3334200.0
2,3334200.0
2,3351000.0
2,8436900.0
2,8732400.0
2,8064899.999999999
2,6539550.0
2,5319450.0
2,4032750.0000000005
2,4153650.0000000005
2,4174350.0000000005
2,4947600.0
2,5071500.0
2,4814250.0
2,5175600.0
0,2994000.0
2,3936150.0000000005
2,3559500.0
2,3630600.0
2,871350.0
2,3334050.0
2,3680550.0
1,4334850.0
2,4791600.0
2,4908450.0
2,4908600.0
2,6474900.0
2,6474900.0
2,6474900.0
2,6202800.0
1,7137450.0
2,4253400.0
2,4274550.0
2,4144650.0
2,6631650.0
2,4630500.0
2,5936550.0
2,4082100.0
2,4163699.9999999995
2,2726400.0
2,5209650.0
2,5287650.0
2,5234850.0
2,5130750.0
2,3255000.0
2,3255000.0
2,5472750.0
2,5636850.0
2,5162250.0
2,5291250.0
2,966300.0
2,3874800.0
2,4108200.0
1,5508900.0
0,1813800.0
2,2541150.0
0,2521350.0
0,2546400.0
2,895650.0
2,3008700.0
2,3069000.0
0,2305200.0
2,4380300.0
2,3062850.0
1,4917600.0
1,5016450.0
2,5911650.0
2,6059850.0
2,6090450.0
2,5323650.0
2,5776200.0
2,952500.0
2,995550.0000000001
2,934200.0
2,3947400.0000000005
2,4426650.0
2,4971600.0
2,6537300.0
2,6116850.0
2,5372400.0
2,4173000.0
2,4193849.9999999995
2,1175700.0
2,4972800.0
2,4998000.0
2,4811100.0
2,4415850.0
1,4513200.0
1,4513200.0
1,4513200.0
1,5144850.0
1,5530650.0
1,6083850.0
2,4455450.0
2,4854450.0
2,4830300.0
2,4854450.0
1,7800150.0
2,5148300.0
2,5173950.0
2,5199900.0
2,5112600.0
2,5266050.0
2,5292300.0
2,4058250.0
2,4200150.0
2,5565000.0
2,6454800.0
2,6583950.0
2,6485250.0
2,4206900.0
2,4488600.0
2,4488300.0
2,4510650.0
0,1636200.0
2,5817300.0
0,922050.0
2,6470400.0
2,6599850.0
2,9481200.0
2,9670800.0
2,3729000.0
2,3840900.0
2,3917700.0
2,3205350.0
2,9913200.0
2,10012500.0
2,10012500.0
2,11864700.0
2,3747000.0
2,3878250.0
2,5235750.0
2,7769550.0
2,3322500.0
2,5718750.0
2,4093499.9999999995
2,4216500.0
2,4767000.0
2,5129400.0
2,5443950.0
2,7978949.999999999
2,8098500.0
2,7896000.0
2,7737900.0
0,2399400.0
0,2423400.0
2,6196800.0
2,6568650.0
2,3974100.0
2,4053600.0
2,3823050.0
0,1892400.0
2,5723550.0
2,5923650.0
2,5309550.0
2,909600.0
0,2153250.0
0,2185500.0
2,6525300.0
2,6688350.0
2,6688350.0
2,4857300.0
2,5551050.0
2,5662200.0
2,5634150.0
0,2542200.0
0,2554800.0
0,2567550.0
2,4556850.0
2,4648050.0
2,5252250.0
0,2439450.0
0,1521300.0
0,1528800.0
2,6636600.0
2,7156500.0
2,4522650.0
2,4658400.0
2,4658400.0
2,8546550.0
2,8631750.0
1,7319250.0
1,8929650.0
2,5930100.0
2,5185050.0
2,3877050.0000000005
2,4608600.0
2,4723950.0
2,4184700.0000000005
2,6981450.0
2,4209900.0
2,4294200.0
2,8372100.0
2,4089450.0
2,5578800.0
1,5162400.0
1,4054650.0
1,4237050.0
1,4618500.0
2,4630650.0
2,4481850.0
1,3246900.0
1,6942300.0
2,2378100.0
2,4680750.0
2,4743900.0
2,3486000.0
2,5275200.0
1,2565900.0
2,9609900.0
2,9797400.0
2,9650400.0
2,4172249.9999999995
2,4297200.0
2,4014600.0
2,4034700.0000000005
2,7828949.999999999
2,4029450.0
2,5026200.0
2,5026200.0
2,4975950.0
2,4807050.0
2,5947050.0
2,6467250.0
1,4286250.0
1,4273650.0
1,4017150.0
0,1333350.0
0,1537950.0
2,1731300.0
2,3012750.0
2,3047100.0
2,4171800.0
2,4297050.0
2,3109350.0
2,3654450.0
2,5140800.0
2,5140800.0
1,6997950.0
2,3492750.0
2,4340250.0
2,4492200.0
2,4492200.0
2,3022800.0
2,3098550.0
2,3978149.9999999995
2,4057799.9999999995
2,3414900.0
2,3483150.0
2,4118699.9999999995
2,4664400.0
2,4734300.0
2,5179350.0
2,5179350.0
2,5205000.0
1,4077300.0
2,6642450.0
2,6808500.0
2,3958800.0000000005
2,4097400.0000000005
0,1845450.0
0,1752450.0
0,1770000.0
2,3598950.0
2,3102450.0
2,3545850.0
2,6695850.0
2,6223500.0
2,4200450.0
2,4054049.9999999995
2,5088450.0
2,4745400.0
2,4697850.0
2,3027000.0
2,2923500.0
2,2923500.0
2,4374600.0
2,4724550.0
2,2100450.0
2,3183150.0
2,4104000.0000000005
2,4227150.0
1,4690200.0
1,4690200.0
1,4713600.0
0,1191600.0
2,3391800.0
2,4716150.0
2,3592050.0
2,3609900.0
2,3628050.0
1,4232550.0
1,3516600.0
1,3516600.0
1,3551400.0
2,4052850.0
2,4174650.0
2,4132949.9999999995
2,5012700.0
2,5112900.0
1,4593300.0
1,4593300.0
1,3961650.0
2,4650450.0
1,2933100.0
2,5304450.0
2,5410500.0
2,5410500.0
2,4856550.0
2,4282500.0
2,4368000.0
0,1758750.0
0,1793850.0
0,1811700.0
2,4120800.0000000005
2,4888950.0
2,4086150.0000000005
2,3550950.0
2,4030950.0000000005
2,4212300.0
2,4894050.0
2,5766150.0
2,6271800.0
2,4285500.0
2,4285500.0
2,1949550.0
1,4751550.0
1,4799100.0
1,4823250.0
2,5544750.0
2,4139399.9999999995
2,4111500.0000000005
2,6061950.0
2,6456300.0
2,4243800.0
2,4350000.0
2,4350300.0
2,4371900.0
1,4220550.0
2,3372450.0
2,3575250.0
2,3700800.0
2,4755450.0
2,3439950.0
2,4179900.0000000005
2,3197250.0
2,3290700.0
2,5679150.0
2,6805050.0
2,13542600.0
0,2794500.0
2,3923550.0
2,5027550.0
2,3951150.0000000005
2,4069800.0
2,4069800.0
2,4388850.0
2,4542450.0
2,4542450.0
2,4189650.0
2,5469600.0
2,12548250.0
2,9881550.0
2,4913250.0
2,4913250.0
2,4864050.0
2,4590450.0
2,7628550.0
2,8549400.0
2,6719250.0
0,2187750.0
2,5879400.0
2,6438150.0
2,6470400.0
2,5764200.0
2,5937450.0
2,5878200.0
2,4095449.9999999995
2,4990500.0
2,4749900.0
2,4892400.0
1,4378200.0
2,4045200.0
2,4105950.0000000005
2,4105950.0000000005
2,5779800.0
1,2604600.0
2,4976400.0
2,4049850.0
2,4495350.0
2,3871199.9999999995
2,4025999.9999999995
2,4025999.9999999995
2,4046100.0
2,6454200.0
2,7370100.0
2,6700650.0
2,7739250.000000001
2,10022400.0
2,8215800.0
2,6014700.0
2,3297600.0
2,3965999.9999999995
2,3985649.9999999995
2,3907500.0
1,4859400.0
1,4883700.0
1,4932600.0
1,4551900.0
1,4355100.0
1,4398600.0
1,4923600.0
2,5750100.0
2,5923050.0
2,5923350.0
2,4196250.0
2,4489800.0
2,5073450.0
1,4925100.0
2,4143000.0
2,4163699.9999999995
2,4871550.0
2,3902850.0
1,11295900.0
1,11408700.0
2,3909600.0
1,5211000.0
2,5614500.0
2,6119550.0
2,3569100.0
2,3622950.0
2,705600.0
2,714750.0
2,634200.0
0,1632900.0
0,1665600.0
0,1682100.0
2,964500.0
2,972150.0
1,5993400.0
1,5278650.0
1,5278650.0
1,5945700.0
2,7384950.0
2,3950250.0000000005
2,4925850.0
2,5073600.0
2,5048100.0
1,4557300.0
2,5773650.0
2,4221750.0
2,3102450.0
1,5540850.0
1,6398250.0
1,6430350.0
2,2811150.0
2,2881500.0
2,2896050.0
2,4491300.0
2,1151250.0
2,4708950.0
2,5321100.0
2,5119350.0
2,5196150.0
2,5092350.0
2,7386600.0
2,7460700.0
2,7423200.0
2,4611600.0
2,4957800.0
2,7992750.0
1,5208150.0
1,5234250.0
1,5260350.0
2,4305150.0
2,4434150.0
2,4498950.0
2,4780500.0
2,6051300.0
2,7595700.0
2,7137900.0
2,10917450.0
2,13101000.0
2,5077200.0
2,5635800.0
2,6340350.0
2,5723850.0
2,9051900.0
1,8293949.999999999
1,8376750.000000001
1,8376750.000000001
2,5397000.0
2,5532150.0
2,7246050.0
2,7282200.0
2,4682100.0
2,4798950.0
2,4750950.0
2,3356100.0
2,4713450.0
2,5066850.0
2,5725650.0
1,8306550.0
2,5147850.0
2,5147850.0
2,5379450.0
2,2820300.0
2,4432950.0
2,4521750.0
2,4453800.0
2,4991100.0
2,6017100.0
2,6468450.0
2,9381300.0
2,5809050.0
2,6244800.0
2,6151200.0
2,4853250.0
2,4853250.0
2,4877550.0
2,6413250.0
2,5408100.0
2,5840700.0
2,7542450.0
2,7391400.0
2,7112250.0
2,3159450.0
2,4428600.0
2,5075400.0
2,8116350.000000001
2,4292700.0
2,4399950.0
2,4100550.0
2,5046900.0
2,4575750.0
1,4258050.0
2,4712850.0
2,6511500.0
2,6544200.0
2,7287000.0
2,4613550.0
2,4954200.0
2,3740550.0
2,3740550.0
0,1705350.0
0,1850400.0
0,2035350.0
2,5116800.0
2,5116800.0
2,5142450.0
0,1610400.0
0,1626600.0
2,6487650.0
2,7006650.0
2,7602150.0
2,4279350.0
2,4140900.0
1,5941200.0
1,3952050.0000000005
2,4395750.0
2,4417650.0
2,3927900.0
2,5790150.0
2,6208950.0
2,6395400.0
2,4499700.0
2,1639200.0
2,1473600.0
2,1473600.0
2,1524450.0
2,6948150.0
2,6840150.0
2,5170800.0
2,5300100.0
2,5326500.0
2,4636500.0
2,4636200.0
2,4636200.0
2,4659300.0
2,7106250.0
2,4826400.0
2,4923150.0
2,4947750.0
2,2420850.0
2,2375700.0
2,2387550.0
2,3200250.0
2,3312300.0
2,3312300.0
2,3291000.0
2,5607300.0
2,7777500.0
2,7699649.999999999
1,5206950.0
1,5376450.0
1,5376300.0
2,4974450.0
2,5074050.0
2,5099550.0
2,5434200.0
2,6711150.0
2,7091700.0
2,8997000.0
2,3327000.0
2,3426900.0
2,2042400.0
2,4047150.0
2,4108200.0
2,4108200.0
1,5792250.0
1,7181700.0
1,7253550.0
1,5033400.0
2,5244000.0
2,3606000.0
2,5600850.0
2,5519550.0
2,3228450.0
2,4035449.9999999995
2,4136549.9999999995
2,11341800.0
2,6071250.0
2,5767800.0
2,5710200.0
2,4647150.0
2,4647300.0
2,4670550.0
2,4017750.0000000005
2,4634550.0
2,4634700.0
2,4657800.0
2,5300250.0
2,7712399.999999999
2,7789499.999999999
2,8055000.0
2,3516600.0
2,4346400.0
2,4368150.0
2,5734650.0
2,5791650.0
2,4507200.0
2,4890300.0
2,8383350.0
2,7875450.0
2,6146100.0
2,7257750.0
2,7185300.0
2,5251650.0
2,7863900.0
1,4999350.0
2,1492200.0
2,1522050.0
2,1537200.0
2,6196650.0
2,4719300.0
2,4154850.0
2,4394850.0
1,4176899.9999999995
2,3660300.0
2,3934800.0
2,4426500.0
2,4152599.9999999995
2,4790250.0
2,19004250.0
1,3718800.0
1,3072750.0
1,3088050.0
1,3118950.0
2,4303950.0
2,4430100.0
2,5364750.0
2,5391600.0
2,4907250.0
2,4907250.0
2,5365950.0
2,5473200.0
2,5500800.0
2,5687850.0
2,5886900.0
2,5038650.0
2,5391750.0
2,5391900.0
0,2769900.0
2,4743150.0
2,4909050.0
2,4860150.0
2,4651200.0
2,4744350.0
2,4744350.0
2,7062000.0
2,5037150.0
2,5188350.0
2,5136450.0
1,10054050.0
1,10154550.0
2,7625250.0
2,7587300.0
2,6827550.0
2,6726600.0
2,6827550.0
2,10461750.0
2,10461750.0
2,4864350.0
1,6426450.0
2,6046800.0
2,6289050.0
2,4439250.0
2,11078250.0
1,6642300.0
2,3420300.0
2,3419400.0
2,4470000.0
2,3253050.0
2,16045650.0
2,16126049.999999998
2,15965099.999999998
2,4431300.0
2,4564350.0
2,4587000.0
2,5468550.0
2,5495850.0
2,7419450.0
2,4788150.0
2,4746150.0
2,4841100.0
2,4841250.0
2,4865250.0
2,5663100.0
2,4617750.0
2,4505850.0
2,4655700.0
2,4818600.0
1,2269050.0
2,986400.0000000001
2,4564650.0
0,1448850.0
2,4898550.0
2,5045550.0
0,3261000.0
2,3838350.0
2,4226550.0
2,3971549.9999999995
2,4051050.0
2,4686450.0
2,4780200.0
2,4804200.0
2,5766900.0
2,3454350.0
2,10015500.0
2,3923550.0
1,3353550.0
1,4479000.0
2,3665850.0
2,6842700.0
2,7876950.0
2,7895850.0
2,5968050.0
2,5816100.0
1,4641600.0
1,4711200.0
1,4734750.0
2,5083050.0
2,5030250.0
2,5055000.0
2,3961199.9999999995
2,4400700.0
2,4359300.0
2,5341950.0
2,4213350.0
2,5418000.0
2,5908800.0
2,6322950.0
2,7050150.0
2,4849050.0
2,4945950.0
2,4970700.0
1,6187500.0
1,7239600.0
1,7818750.0
2,4991550.0
2,6996300.0
2,8955000.0
2,7475850.0
1,6527550.0
2,4750650.0
2,4750650.0
2,4681050.0
2,7711200.000000001
2,3894450.0
2,4442400.0
2,4531200.0
2,4491150.0
2,5457000.0
2,6166500.0
1,5939100.0
1,5620950.0
2,4016850.0000000005
2,7187550.0
2,7295250.0
2,7149300.0
2,3973050.0
2,4092300.0
2,5041500.0
2,4789650.0
2,4741650.0
2,3894450.0
2,3894450.0
2,3913800.0000000005
1,4438950.0
2,5060100.0
2,5659800.0
2,5574900.0
2,5519100.0
2,8696550.0
2,8609700.0
2,8050350.000000001
2,8090550.0
2,8232300.000000001
0,2156250.0
0,2199450.0
2,4665750.0
2,4689150.0
2,4306200.0
2,4561200.0
2,4428600.0
2,4517100.0
2,4502550.0
1,3162750.0
2,1890000.0
2,7842450.000000001
2,5075550.0
2,5168250.0
1,6640050.0
1,6939150.0
1,6669600.0
1,6703050.0
2,5353650.0
2,5567850.0
2,5651250.0
2,6058200.0
2,6482250.0
2,6482100.0
2,6861900.0
2,4074150.0
2,5560950.0
0,1512750.0
0,1543050.0
0,1558350.0
2,6228450.0
2,8191350.000000001
2,8151149.999999999
2,5033400.0
2,5346750.0
2,5346750.0
2,5346750.0
2,5871900.0
2,5901300.0
2,4480800.0
2,4588650.0
2,4635000.0
2,4588650.0
2,4642950.0
2,4782300.0
2,4710300.0
2,5037450.0
2,5060700.0
2,5212650.0
2,5363250.0
0,1567350.0
2,4588200.0
2,4587900.0
2,4611000.0
2,4994100.0
2,5044200.0
2,5069700.0
1,3933300.0000000005
2,5116500.0
2,5270100.0
2,4855200.0
1,4190400.0
1,3455250.0
1,3455100.0
2,5014650.0
2,3703350.0
2,3870000.0
2,3889350.0000000005
2,9228450.0
2,5023650.0
1,4778550.0
2,6298350.0
2,5635350.0
2,6029550.0
2,6945450.0
2,6980250.0
2,7050000.0
2,6370800.0
2,5874300.0
2,6050850.0
2,5990100.0
2,4084949.9999999995
2,4418400.0
0,698550.0
0,726450.0
0,741000.0
2,5244750.0
2,5375850.0
2,5402850.0
2,3835350.0
2,5397150.0
2,1325400.0
2,5817750.0
2,5908650.0
2,5369700.0
2,5396700.0
2,7612350.0
2,7802850.000000001
2,4870200.0
2,7643400.0
2,8896350.0
2,8941050.0
2,5145450.0
2,5245950.0
2,5245950.0
2,3030150.0
2,6298050.0
2,3314700.0
2,4766100.0
2,6347100.0
2,3777600.0
2,3777600.0
2,3796650.0
2,1502100.0
2,4586100.0
2,4625700.0
2,5206350.0
2,5282400.0
2,6048450.0
2,944550.0
2,3752400.0
1,7078050.0
1,7286700.0
1,7286400.0
2,4628400.0
2,4767150.0
2,4791000.0
1,4104000.0000000005
1,4104000.0000000005
2,5263350.0
2,5263350.0
2,10659750.0
2,6052500.0
2,3613800.0
2,3722100.0
0,1705800.0
0,1722750.0
0,1740000.0
2,5174100.0
2,5277600.0
2,4828200.0
2,4997250.0
2,4622400.0
2,4784550.0
2,4904100.0
2,4928550.0
2,7054650.0
2,7089900.0
2,7054200.0
2,4220700.0
2,4279500.0
2,4300950.0
1,5822850.0
1,5852100.0
2,4893450.0
2,4444650.0
2,4253700.0
2,4253700.0
1,5158650.0
1,4555350.0
2,5297250.0
2,5403450.0
2,5349600.0
2,4111349.9999999995
2,4013849.9999999995
2,3813150.0
2,3832200.0
2,4181400.0
2,4465500.0
2,4488150.0
1,5559600.0
2,9177900.0
2,4691400.0
2,4785150.0
2,7184700.0
2,7009500.0
2,4439400.0
2,4550250.0
2,4550250.0
2,9212100.0
2,6809100.0
2,6911100.0
2,6911100.0
0,1065150.0
2,6208200.0
2,6673650.0
2,7608000.0
2,5109750.0
2,10215150.0
2,15260100.0
2,10215150.0
2,5132100.0
2,5183400.0
2,5131650.0
2,5704350.0
2,6202350.0
2,5653500.0
2,5908050.0
2,5907900.0
1,4600350.0
1,4646400.0
1,4669800.0
2,4036050.0
2,4157249.9999999995
2,5156100.0
2,5259000.0
2,5354550.0
2,3285900.0
2,4741050.0
2,4859250.0
2,5335950.0
2,3104700.0
2,3197700.0
2,4906950.0
2,5151900.0
2,5177100.0
2,5011350.0
2,4125299.9999999995
2,5121600.0
2,4489050.0
2,4185600.0000000005
2,4269450.0
2,7088550.0
2,7088250.0
2,7123800.0
2,4178250.0
2,6001800.0
2,9204300.0
2,9250350.0
2,4132050.0000000005
2,4285950.0
2,4518750.0
2,4631850.0
2,6353400.0
2,6480150.0
2,4736700.0
2,4875300.0
2,4875300.0
2,5793000.0
2,3756900.0
2,3756900.0
2,3499950.0
1,5445450.0
2,3790500.0
2,3271200.0
2,3271200.0
2,4622700.0
2,4622700.0
2,4576350.0
2,4184399.9999999995
1,6483000.0
1,6515400.0
2,14548650.0
2,15057900.0
2,4900650.0
2,4937250.0
2,5011200.0
2,5036400.0
2,5754450.0
2,3850950.0000000005
2,12318900.0
2,6350250.0
2,4430100.0
2,4393800.0
2,4128750.0
2,4149300.0
2,6798450.0
2,6832350.0
2,4626150.0
2,4741800.0
2,5177250.0
2,4898700.0
2,3650400.0
2,3668550.0
2,3826950.0
2,4822650.0
2,4918500.0
2,4806600.0
1,4214700.0
1,4243200.0
2,4510800.0
2,4076850.0000000005
2,4158450.0000000005
2,4642800.0
2,4735800.0
2,4177050.0000000005
1,5322000.0
2,4779750.0
2,4827750.0
2,4997850.0
2,5047800.0
2,5048550.0
2,4840200.0
2,4864650.0
2,6559350.0
2,3649050.0
2,3758550.0
2,4816050.0
2,4984650.0
2,7923000.000000001
2,7923000.000000001
2,8084550.0
2,7923000.000000001
1,5065350.0
2,6022050.0
0,1568100.0
0,1575900.0
2,8385450.0
0,2754600.0
0,2754600.0
0,2768250.0
2,4616550.0
2,5183250.0
2,4562100.0
2,4676100.0
2,4605900.0
2,8639250.0
2,8466450.0
2,9571200.0
1,5455950.0
0,1502850.0
2,6573300.0
2,5000100.0
2,5100150.0
2,3661800.0
2,3661800.0
2,4605150.0
2,4697250.0
2,4650300.0
1,5679900.0
1,5821950.0
1,5733300.0
2,5079300.0
2,5282550.0
2,5309250.0
2,3104700.0
2,4160850.0
2,3600000.0
2,3905999.9999999995
2,4492050.0
2,4392300.0
2,4480200.0
2,4089300.0
2,6726300.0
2,5134800.0
2,6495600.0
2,6894750.0
1,6095100.0
2,4666500.0
2,4835100.0
2,4299900.0
2,4429050.0
2,5846400.0
2,8989050.0
2,3948149.9999999995
1,4390950.0
1,3417150.0
1,4390950.0
2,6417450.0
2,6513750.0
2,5013900.0
2,5114100.0
2,5139750.0
2,4389000.0
0,1379100.0
0,1854600.0
0,1873050.0
2,4177500.0
2,4239900.0
2,4261350.0
2,5258850.0
2,3787950.0
2,7638000.0
2,6384150.0
2,6384150.0
2,6416400.0
2,3318900.0
2,3435000.0
2,3538350.0
2,4847250.0
1,4775850.0
1,4871550.0
1,4896150.0
2,5312100.0
2,5365350.0
2,2326800.0
1,4418250.0
1,5080950.0
1,5512950.0
2,7020300.0
2,7160550.0
2,7196250.0
1,5571000.0
1,5626650.0
1,5655000.0
2,4498800.0
2,4498800.0
2,4498800.0
1,4456200.0
1,6159600.0
1,6221250.0
2,4539300.0
2,4630200.0
2,4185449.9999999995
1,3304050.0
2,4279650.0
2,5312550.0
2,5498250.0
2,5443200.0
2,3542100.0
2,3418350.0
2,8691000.0
2,3958950.0
2,3978750.0
2,3978750.0
2,2960850.0
2,4722450.0
2,6480450.0
2,4671750.0
2,4765350.0
1,1832100.0
1,10293750.0
2,4569150.0
2,4846350.0
2,4943100.0
2,4827750.0
2,4827750.0
2,4292550.0
2,4356900.0
2,2632050.0
2,3996150.0000000005
2,4135950.0000000005
2,4239450.0
2,5140050.0
2,10388400.0
2,4073400.0
2,7315650.0
2,7315650.0
2,7352400.0
2,4497000.0
2,3560700.0
2,4964100.0
2,8109600.0
2,3316050.0
2,7498950.0
2,4396200.0
2,3891300.0000000005
2,2819550.0
2,4979100.0
2,5053650.0
1,4358250.0
2,4112550.0000000005
2,4975950.0
2,4922700.0
2,3105750.0
2,3786150.0
2,4026750.0
2,4107300.0
2,9101250.0
2,7066350.0
2,7136850.0
2,4247250.0
2,4353600.0
2,2531850.0
2,3907500.0
2,4100250.0000000005
2,4054650.0
2,4054650.0
2,4297050.0
2,4150350.0
2,4212750.0
2,4297050.0
2,3468900.0
2,3555750.0
0,1586400.0
0,1610100.0
2,3454050.0
2,3592200.0
2,5123400.0
2,9890700.0
2,10138200.0
2,10188750.0
2,3842850.0
2,4391700.0
2,4787250.0
2,3958200.0
2,4255500.0
2,4446900.0
2,6352050.0
1,6227850.0
1,4961550.0
2,4913400.0
2,3790500.0
2,3904350.0000000005
2,5773200.0
2,5888850.0
2,4759350.0
2,5228550.0
2,4309050.0
2,3975449.9999999995
2,3915750.0
2,3876450.0
2,6219450.0
2,4863900.0
2,5034150.0
2,4991700.0
2,4535850.0
2,4309050.0
2,4330500.0
2,4588350.0
2,4588350.0
2,4542450.0
2,5021850.0
2,4787700.0
2,6891600.0
1,6100200.0
1,5990550.0
2,5351850.0
2,5351850.0
2,5351850.0
2,4608750.0
2,4701150.0
2,4701150.0
2,9259200.0
2,9629700.0
2,9678000.0
2,3613950.0
2,4902450.0
2,4352100.0
2,7678050.0
1,4043699.9999999995
1,4084199.9999999995
2,3263850.0
1,5401050.0
1,4201800.0
2,3298950.0
2,3299250.0
2,4681200.0
2,4798350.0
2,3910050.0000000005
2,4542150.0
2,4564800.0
2,4118699.9999999995
0,1743150.0
2,3918600.0
2,3996750.0
2,3957000.0
2,5449050.0
2,5612550.0
2,5528550.0
2,4586850.0
2,4930950.0
1,2704350.0
1,5195250.0
2,2935500.0
2,3038250.0
